Event number of finishers,age_at_race,hours,avgtemp,Elevation gain
108.0,44.0,13.248611111111112,22.0,6000.0
79.0,68.0,20.032222222222224,9.0,11000.0
140.0,31.0,8.768611111111111,19.0,10000.0
109.0,41.0,11.071944444444444,11.0,4000.0
57.0,50.0,18.090833333333332,19.0,3200.0
201.0,38.0,10.68,23.0,10000.0
100.0,28.0,9.225,4.0,4000.0
84.0,63.0,12.921388888888888,10.0,4000.0
126.0,38.0,16.84888888888889,15.0,3200.0
55.0,36.0,15.688333333333333,28.0,5600.0
57.0,39.0,11.261666666666668,24.0,9000.0
91.0,49.0,9.690555555555555,28.0,5600.0
172.0,47.0,13.77,22.0,10000.0
100.0,47.0,8.896944444444445,4.0,4000.0
221.0,56.0,17.217222222222222,22.0,3200.0
199.0,48.0,15.013055555555557,24.0,3200.0
166.0,50.0,14.925555555555556,24.0,10000.0
164.0,34.0,9.380277777777778,26.0,6000.0
130.0,42.0,16.310277777777777,25.0,10000.0
109.0,62.0,19.420277777777777,19.0,3200.0
55.0,37.0,13.740555555555556,28.0,5600.0
124.0,49.0,12.76722222222222,9.0,4000.0
124.0,56.0,13.37861111111111,9.0,4000.0
75.0,68.0,24.012777777777774,17.0,6000.0
140.0,48.0,10.12861111111111,19.0,10000.0
128.0,43.0,13.276388888888889,21.0,10000.0
57.0,51.0,13.687222222222225,19.0,3200.0
97.0,44.0,20.790277777777774,18.0,3200.0
44.0,51.0,11.071944444444444,29.0,5600.0
146.0,30.0,12.890555555555556,21.0,6000.0
87.0,46.0,11.750833333333333,11.0,4000.0
80.0,51.0,17.834722222222222,28.0,5600.0
34.0,35.0,16.43611111111111,22.0,6000.0
201.0,32.0,11.989166666666666,23.0,10000.0
99.0,47.0,11.575,18.0,4000.0
78.0,73.0,17.97277777777778,19.0,4000.0
103.0,37.0,13.020833333333334,12.0,4000.0
154.0,46.0,10.026388888888889,24.0,10000.0
81.0,40.0,10.121666666666666,28.0,5600.0
201.0,54.0,10.571944444444444,23.0,10000.0
124.0,69.0,14.470277777777778,9.0,4000.0
124.0,44.0,17.931944444444444,9.0,4000.0
189.0,44.0,11.334166666666668,21.0,6000.0
83.0,50.0,13.838611111111112,28.0,5600.0
170.0,54.0,11.6375,26.0,10000.0
109.0,75.0,18.94333333333333,19.0,3200.0
97.0,38.0,15.108611111111111,18.0,3200.0
87.0,64.0,10.115277777777775,11.0,4000.0
141.0,51.0,11.829444444444444,19.0,10000.0
199.0,46.0,14.943888888888887,24.0,3200.0
58.0,52.0,14.239166666666666,28.0,5600.0
108.0,42.0,12.836666666666666,22.0,6000.0
100.0,57.0,7.198888888888889,15.0,4000.0
138.0,24.0,12.464166666666667,23.0,6000.0
102.0,60.0,17.79361111111111,20.0,3200.0
108.0,28.0,12.081388888888888,22.0,6000.0
100.0,49.0,13.237222222222222,15.0,4000.0
126.0,74.0,17.393055555555556,15.0,3200.0
109.0,48.0,12.504722222222222,11.0,4000.0
193.0,43.0,25.638333333333332,23.0,3200.0
154.0,46.0,11.657777777777778,24.0,10000.0
89.0,31.0,13.125555555555556,23.0,6000.0
81.0,38.0,15.33361111111111,28.0,5600.0
140.0,38.0,15.905555555555557,19.0,10000.0
140.0,57.0,10.698888888888888,19.0,10000.0
172.0,38.0,13.08611111111111,22.0,10000.0
63.0,36.0,16.794722222222223,8.0,11000.0
170.0,41.0,12.122777777777776,26.0,10000.0
164.0,46.0,10.841111111111111,26.0,6000.0
124.0,46.0,13.050833333333332,9.0,4000.0
170.0,34.0,18.460277777777776,26.0,10000.0
197.0,26.0,25.413888888888888,18.0,3200.0
77.0,32.0,12.312777777777775,29.0,5600.0
124.0,37.0,10.351944444444444,9.0,4000.0
100.0,52.0,10.524722222222222,4.0,4000.0
92.0,56.0,13.531944444444443,15.0,4000.0
83.0,57.0,14.410555555555556,28.0,5600.0
140.0,40.0,9.825277777777778,19.0,10000.0
50.0,48.0,13.365555555555556,18.0,9000.0
154.0,23.0,14.964166666666667,24.0,10000.0
92.0,39.0,12.499722222222225,15.0,4000.0
201.0,53.0,12.004166666666666,23.0,10000.0
42.0,33.0,16.93722222222222,20.0,6000.0
99.0,78.0,13.981388888888889,18.0,4000.0
154.0,46.0,11.259166666666667,24.0,10000.0
140.0,25.0,8.085,22.0,6000.0
130.0,38.0,13.430555555555555,25.0,10000.0
83.0,47.0,16.495833333333334,25.0,3200.0
146.0,42.0,12.6775,21.0,6000.0
72.0,33.0,15.563055555555556,16.0,11000.0
71.0,51.0,26.540277777777774,12.0,11000.0
140.0,30.0,11.438888888888888,19.0,10000.0
72.0,39.0,17.455277777777777,16.0,11000.0
159.0,45.0,16.78388888888889,22.0,3200.0
159.0,51.0,12.850277777777778,22.0,3200.0
35.0,28.0,21.781944444444445,13.0,6000.0
121.0,41.0,10.042222222222222,18.0,10000.0
75.0,40.0,22.967777777777776,17.0,6000.0
36.0,43.0,21.38222222222222,27.0,5600.0
87.0,51.0,13.414722222222222,11.0,4000.0
84.0,41.0,14.466388888888888,10.0,4000.0
138.0,28.0,8.676388888888889,23.0,6000.0
83.0,33.0,14.36138888888889,28.0,5600.0
60.0,44.0,18.20888888888889,27.0,5600.0
87.0,72.0,14.397777777777778,11.0,4000.0
193.0,53.0,15.488055555555556,23.0,3200.0
201.0,49.0,17.8925,23.0,10000.0
166.0,49.0,13.713888888888889,24.0,10000.0
128.0,39.0,10.881666666666666,21.0,10000.0
77.0,39.0,14.682777777777778,29.0,5600.0
99.0,47.0,16.88083333333333,18.0,4000.0
84.0,46.0,13.409444444444444,10.0,4000.0
199.0,40.0,17.37,24.0,3200.0
40.0,49.0,13.99638888888889,20.0,9000.0
201.0,29.0,16.1825,23.0,10000.0
80.0,42.0,15.188611111111111,28.0,5600.0
55.0,62.0,24.039722222222224,21.0,11000.0
65.0,68.0,21.649722222222223,9.0,11000.0
141.0,52.0,11.523888888888887,19.0,10000.0
79.0,31.0,11.635833333333334,9.0,11000.0
55.0,53.0,15.116111111111111,26.0,9000.0
42.0,56.0,18.91611111111111,20.0,6000.0
138.0,45.0,11.788611111111113,23.0,6000.0
160.0,30.0,7.644722222222223,21.0,6000.0
102.0,29.0,20.50055555555555,20.0,3200.0
172.0,35.0,14.32638888888889,22.0,10000.0
193.0,53.0,16.926944444444445,23.0,3200.0
103.0,45.0,11.1525,13.0,4000.0
84.0,62.0,12.771666666666668,10.0,4000.0
82.0,43.0,15.120833333333334,10.0,11000.0
109.0,50.0,10.223333333333333,11.0,4000.0
123.0,43.0,19.441666666666663,26.0,3200.0
40.0,37.0,15.311111111111112,20.0,9000.0
78.0,64.0,11.829444444444444,19.0,4000.0
221.0,57.0,15.45888888888889,22.0,3200.0
96.0,64.0,15.104722222222222,12.0,4000.0
103.0,48.0,14.301111111111112,13.0,4000.0
124.0,47.0,11.308055555555557,9.0,4000.0
97.0,32.0,12.988888888888887,18.0,3200.0
151.0,40.0,14.736944444444443,23.0,6000.0
109.0,66.0,12.695277777777775,11.0,4000.0
77.0,57.0,16.516944444444444,29.0,5600.0
71.0,44.0,18.41055555555555,12.0,11000.0
126.0,38.0,14.165277777777778,15.0,3200.0
154.0,32.0,12.158888888888889,24.0,10000.0
75.0,40.0,22.774444444444445,17.0,6000.0
124.0,34.0,15.512777777777778,9.0,4000.0
81.0,54.0,14.430555555555555,28.0,5600.0
221.0,46.0,15.699444444444444,22.0,3200.0
121.0,43.0,14.224722222222224,18.0,10000.0
189.0,50.0,10.7,21.0,6000.0
103.0,66.0,12.016388888888889,13.0,4000.0
154.0,55.0,13.595833333333331,24.0,10000.0
193.0,33.0,8.911111111111111,23.0,3200.0
140.0,46.0,21.12444444444445,22.0,6000.0
54.0,52.0,24.988888888888887,21.0,11000.0
166.0,34.0,17.0325,24.0,10000.0
199.0,38.0,17.21472222222222,24.0,3200.0
121.0,39.0,10.501944444444444,18.0,10000.0
83.0,59.0,15.660833333333333,25.0,3200.0
97.0,29.0,15.596666666666666,28.0,5600.0
124.0,42.0,18.21361111111111,9.0,4000.0
14.0,38.0,21.20777777777778,19.0,6000.0
63.0,50.0,13.454166666666667,21.0,9000.0
159.0,40.0,14.666944444444445,22.0,3200.0
160.0,29.0,10.305277777777778,21.0,6000.0
121.0,37.0,12.641388888888889,18.0,10000.0
138.0,35.0,17.359166666666667,23.0,6000.0
164.0,39.0,15.452777777777778,26.0,6000.0
108.0,35.0,15.303888888888888,22.0,6000.0
83.0,46.0,16.996388888888887,25.0,3200.0
103.0,62.0,18.5175,17.0,3200.0
52.0,52.0,20.59027777777778,13.0,6000.0
96.0,30.0,14.604722222222222,12.0,4000.0
97.0,46.0,17.83972222222222,28.0,5600.0
172.0,48.0,12.191666666666666,22.0,10000.0
138.0,37.0,10.301111111111112,23.0,6000.0
161.0,49.0,18.69527777777778,24.0,3200.0
75.0,62.0,17.793055555555554,17.0,6000.0
161.0,46.0,13.434444444444445,24.0,3200.0
82.0,39.0,15.294444444444444,10.0,11000.0
170.0,45.0,13.797777777777778,26.0,10000.0
166.0,38.0,11.783611111111112,24.0,10000.0
80.0,58.0,16.514722222222222,28.0,5600.0
103.0,48.0,17.384722222222223,17.0,3200.0
49.0,34.0,20.0425,10.0,11000.0
124.0,69.0,12.810833333333331,9.0,4000.0
81.0,55.0,16.434722222222224,28.0,5600.0
65.0,40.0,16.39611111111111,9.0,11000.0
201.0,33.0,15.230555555555556,23.0,10000.0
55.0,50.0,9.31,28.0,5600.0
102.0,28.0,13.323333333333334,20.0,3200.0
128.0,38.0,14.08388888888889,21.0,10000.0
50.0,36.0,15.174166666666666,18.0,9000.0
156.0,49.0,15.362222222222222,23.0,6000.0
83.0,37.0,11.957777777777778,28.0,5600.0
72.0,32.0,14.202777777777778,16.0,11000.0
54.0,61.0,22.41027777777778,21.0,11000.0
201.0,33.0,13.963055555555556,23.0,10000.0
197.0,45.0,13.067222222222222,18.0,3200.0
201.0,51.0,12.535555555555556,23.0,10000.0
141.0,57.0,18.673333333333332,19.0,10000.0
109.0,53.0,18.42888888888889,19.0,3200.0
76.0,50.0,14.26722222222222,9.0,11000.0
71.0,53.0,15.105555555555556,12.0,11000.0
83.0,27.0,17.664722222222224,25.0,3200.0
77.0,64.0,17.10972222222222,29.0,5600.0
151.0,51.0,13.524444444444445,23.0,6000.0
160.0,54.0,14.057222222222222,21.0,6000.0
159.0,41.0,15.994722222222222,22.0,3200.0
197.0,53.0,25.488055555555555,18.0,3200.0
42.0,57.0,16.10972222222222,20.0,6000.0
100.0,54.0,12.30638888888889,4.0,4000.0
170.0,39.0,12.164444444444444,26.0,10000.0
89.0,36.0,12.649166666666666,23.0,6000.0
96.0,62.0,12.393055555555556,12.0,4000.0
67.0,39.0,14.770833333333334,17.0,9000.0
221.0,44.0,16.426111111111112,22.0,3200.0
49.0,28.0,19.738888888888887,18.0,6000.0
66.0,31.0,15.297777777777778,15.0,11000.0
14.0,50.0,20.148611111111112,19.0,6000.0
67.0,41.0,13.408888888888889,17.0,9000.0
151.0,44.0,13.988333333333332,23.0,6000.0
146.0,43.0,10.830833333333333,21.0,6000.0
80.0,44.0,17.81861111111111,28.0,5600.0
34.0,42.0,14.761666666666668,22.0,6000.0
151.0,57.0,13.09,23.0,6000.0
159.0,34.0,15.386388888888888,22.0,3200.0
55.0,38.0,12.040277777777778,28.0,5600.0
79.0,20.0,12.515277777777778,9.0,11000.0
201.0,50.0,13.936944444444444,23.0,10000.0
170.0,50.0,16.725555555555555,26.0,10000.0
57.0,56.0,18.282222222222224,24.0,9000.0
121.0,49.0,13.996666666666666,18.0,10000.0
60.0,40.0,12.58,27.0,5600.0
109.0,55.0,15.524166666666666,19.0,3200.0
89.0,32.0,11.235833333333334,23.0,6000.0
76.0,40.0,14.32611111111111,9.0,11000.0
91.0,48.0,16.985277777777778,28.0,5600.0
197.0,45.0,17.05527777777778,18.0,3200.0
57.0,49.0,14.721111111111112,19.0,3200.0
99.0,67.0,12.245833333333334,18.0,4000.0
49.0,37.0,20.041944444444443,10.0,11000.0
55.0,39.0,14.014722222222222,21.0,11000.0
161.0,54.0,21.648333333333333,24.0,3200.0
100.0,60.0,14.846388888888889,15.0,4000.0
50.0,37.0,11.199444444444444,18.0,9000.0
172.0,40.0,7.967777777777778,22.0,10000.0
164.0,49.0,13.230833333333331,26.0,6000.0
97.0,39.0,11.547222222222222,28.0,5600.0
75.0,30.0,17.760833333333334,17.0,6000.0
60.0,24.0,18.726388888888888,27.0,5600.0
199.0,47.0,18.503611111111113,24.0,3200.0
63.0,30.0,12.44138888888889,21.0,9000.0
52.0,41.0,18.2875,13.0,6000.0
161.0,50.0,21.201944444444443,24.0,3200.0
103.0,43.0,11.40638888888889,13.0,4000.0
68.0,48.0,15.703611111111112,22.0,9000.0
130.0,49.0,19.19472222222222,25.0,10000.0
123.0,53.0,22.0625,26.0,3200.0
197.0,52.0,17.12388888888889,18.0,3200.0
189.0,39.0,12.301111111111112,21.0,6000.0
100.0,44.0,13.115833333333333,15.0,4000.0
75.0,50.0,19.08861111111111,17.0,6000.0
201.0,38.0,11.96111111111111,23.0,10000.0
109.0,76.0,19.422777777777775,19.0,3200.0
28.0,39.0,17.355833333333333,22.0,9000.0
67.0,46.0,14.024166666666666,17.0,9000.0
76.0,46.0,15.777222222222225,9.0,11000.0
109.0,54.0,12.644166666666669,11.0,4000.0
109.0,35.0,16.948611111111113,19.0,3200.0
50.0,34.0,12.586388888888887,18.0,11000.0
61.0,26.0,10.535555555555556,21.0,9000.0
78.0,79.0,16.61138888888889,19.0,4000.0
43.0,60.0,18.984166666666667,23.0,3200.0
54.0,24.0,14.861944444444443,21.0,11000.0
87.0,41.0,14.985,11.0,4000.0
96.0,47.0,11.10388888888889,12.0,4000.0
84.0,56.0,20.113333333333333,10.0,4000.0
141.0,39.0,10.810833333333331,19.0,10000.0
54.0,54.0,16.27,21.0,11000.0
151.0,31.0,13.687222222222225,23.0,6000.0
128.0,57.0,15.325277777777778,21.0,10000.0
103.0,38.0,18.569166666666668,17.0,3200.0
97.0,32.0,11.585,18.0,3200.0
160.0,33.0,13.139166666666666,21.0,6000.0
55.0,40.0,18.54305555555555,26.0,9000.0
75.0,34.0,13.483055555555556,17.0,6000.0
67.0,38.0,14.214166666666667,17.0,9000.0
199.0,44.0,14.069722222222222,24.0,3200.0
40.0,24.0,19.713055555555556,20.0,9000.0
141.0,37.0,13.047222222222222,19.0,10000.0
58.0,42.0,16.681944444444444,28.0,5600.0
151.0,38.0,11.88,23.0,6000.0
63.0,37.0,15.21527777777778,8.0,11000.0
97.0,51.0,15.013055555555557,28.0,5600.0
97.0,56.0,16.758055555555554,28.0,5600.0
109.0,42.0,18.984166666666667,19.0,3200.0
109.0,26.0,11.098333333333333,11.0,4000.0
164.0,38.0,19.32472222222222,26.0,6000.0
78.0,47.0,10.71527777777778,19.0,4000.0
151.0,48.0,14.518055555555556,23.0,6000.0
172.0,37.0,11.316944444444443,22.0,10000.0
37.0,54.0,17.804444444444446,22.0,6000.0
109.0,54.0,15.953888888888889,19.0,3200.0
140.0,43.0,14.014166666666666,19.0,10000.0
138.0,36.0,13.725833333333334,23.0,6000.0
154.0,47.0,14.137222222222222,24.0,10000.0
143.0,54.0,12.65638888888889,27.0,10000.0
221.0,50.0,12.1325,22.0,3200.0
221.0,39.0,19.637777777777774,22.0,3200.0
55.0,40.0,21.95638888888889,21.0,11000.0
130.0,46.0,18.27861111111111,25.0,10000.0
151.0,40.0,14.281666666666666,23.0,6000.0
151.0,37.0,15.828333333333331,23.0,6000.0
138.0,38.0,14.786111111111111,23.0,6000.0
151.0,56.0,11.677777777777775,23.0,6000.0
128.0,31.0,10.958333333333334,21.0,10000.0
55.0,62.0,26.688333333333333,21.0,11000.0
164.0,47.0,19.245833333333337,26.0,6000.0
154.0,50.0,13.979166666666666,24.0,10000.0
161.0,38.0,17.217222222222222,24.0,3200.0
68.0,40.0,12.86111111111111,22.0,9000.0
77.0,37.0,12.579444444444444,29.0,5600.0
83.0,32.0,16.738333333333333,28.0,5600.0
123.0,62.0,11.924444444444443,26.0,3200.0
49.0,54.0,19.641111111111112,10.0,11000.0
141.0,32.0,13.154166666666669,19.0,10000.0
197.0,51.0,13.540277777777778,18.0,3200.0
44.0,56.0,13.154722222222222,29.0,5600.0
24.0,50.0,17.55361111111111,17.0,6000.0
138.0,30.0,13.621944444444445,23.0,6000.0
193.0,41.0,21.843888888888888,23.0,3200.0
52.0,40.0,15.71111111111111,13.0,6000.0
161.0,41.0,22.32888888888889,24.0,3200.0
143.0,31.0,12.50611111111111,27.0,10000.0
201.0,51.0,16.37527777777778,23.0,10000.0
100.0,49.0,8.118333333333334,4.0,4000.0
199.0,45.0,14.424166666666666,24.0,3200.0
49.0,35.0,11.1875,10.0,11000.0
143.0,47.0,14.578888888888889,27.0,10000.0
24.0,58.0,18.942222222222224,17.0,6000.0
197.0,60.0,15.221388888888889,18.0,3200.0
67.0,49.0,12.921388888888888,17.0,9000.0
164.0,51.0,15.5125,26.0,6000.0
97.0,48.0,15.651111111111112,18.0,3200.0
71.0,32.0,14.474444444444444,12.0,11000.0
65.0,43.0,21.983333333333334,9.0,11000.0
24.0,47.0,20.113055555555555,17.0,6000.0
151.0,43.0,11.076666666666666,23.0,6000.0
77.0,44.0,19.761666666666667,29.0,5600.0
82.0,31.0,14.607222222222225,10.0,11000.0
124.0,69.0,27.77861111111111,9.0,4000.0
146.0,36.0,13.8525,21.0,6000.0
154.0,49.0,12.355277777777776,24.0,10000.0
57.0,41.0,11.4675,19.0,3200.0
109.0,37.0,19.641944444444444,17.0,4000.0
43.0,59.0,14.905277777777778,23.0,3200.0
96.0,48.0,10.394444444444444,12.0,4000.0
80.0,42.0,14.991111111111111,28.0,5600.0
58.0,48.0,16.94472222222222,28.0,5600.0
138.0,31.0,19.814444444444444,23.0,6000.0
197.0,35.0,15.139444444444443,18.0,3200.0
66.0,44.0,12.135277777777778,6.0,11000.0
96.0,58.0,12.049166666666666,12.0,4000.0
221.0,64.0,15.828333333333331,22.0,3200.0
52.0,25.0,11.12111111111111,13.0,6000.0
161.0,42.0,15.804722222222225,24.0,3200.0
97.0,32.0,10.928611111111111,28.0,5600.0
103.0,52.0,13.193888888888887,13.0,4000.0
189.0,41.0,8.985555555555555,21.0,6000.0
40.0,34.0,11.433055555555557,28.0,5600.0
140.0,43.0,9.045555555555556,22.0,6000.0
193.0,47.0,15.252222222222224,23.0,3200.0
193.0,31.0,11.197222222222225,23.0,3200.0
43.0,46.0,18.982222222222223,23.0,3200.0
109.0,51.0,10.084444444444443,11.0,4000.0
159.0,56.0,16.648055555555555,22.0,3200.0
50.0,41.0,12.535833333333333,18.0,9000.0
141.0,42.0,10.66638888888889,19.0,10000.0
78.0,24.0,16.21611111111111,19.0,4000.0
103.0,61.0,13.715833333333334,13.0,4000.0
221.0,38.0,15.002777777777778,22.0,3200.0
87.0,37.0,10.489444444444445,11.0,4000.0
146.0,50.0,17.128055555555555,21.0,6000.0
103.0,33.0,15.584444444444443,17.0,3200.0
143.0,41.0,16.227777777777778,27.0,10000.0
65.0,57.0,25.051111111111112,9.0,11000.0
71.0,50.0,14.93361111111111,12.0,11000.0
96.0,47.0,16.584722222222222,12.0,4000.0
159.0,62.0,20.545277777777777,22.0,3200.0
109.0,35.0,11.116666666666667,17.0,4000.0
146.0,24.0,18.558333333333337,21.0,6000.0
79.0,21.0,15.92027777777778,9.0,11000.0
38.0,63.0,16.831666666666667,18.0,6000.0
130.0,46.0,14.024722222222222,25.0,10000.0
189.0,35.0,11.45138888888889,21.0,6000.0
103.0,34.0,17.973055555555554,17.0,3200.0
77.0,48.0,16.606666666666666,29.0,5600.0
156.0,25.0,10.322222222222225,23.0,6000.0
143.0,41.0,9.028611111111111,27.0,10000.0
138.0,47.0,16.761111111111113,23.0,6000.0
151.0,44.0,16.818055555555556,23.0,6000.0
109.0,51.0,12.683333333333334,17.0,4000.0
77.0,54.0,15.40277777777778,29.0,5600.0
66.0,38.0,20.365,15.0,11000.0
55.0,41.0,13.145277777777778,26.0,9000.0
159.0,46.0,20.105,22.0,3200.0
78.0,45.0,13.60388888888889,19.0,4000.0
164.0,47.0,11.224722222222224,26.0,6000.0
121.0,53.0,13.61888888888889,18.0,10000.0
160.0,24.0,13.76388888888889,21.0,6000.0
55.0,49.0,16.035,28.0,5600.0
55.0,60.0,21.067777777777778,21.0,11000.0
201.0,40.0,11.749722222222225,23.0,10000.0
199.0,37.0,11.950277777777778,24.0,3200.0
159.0,30.0,11.795,22.0,3200.0
54.0,59.0,23.8525,21.0,11000.0
124.0,63.0,18.21388888888889,9.0,4000.0
124.0,50.0,9.647222222222222,9.0,4000.0
77.0,46.0,14.12,29.0,5600.0
108.0,32.0,12.174444444444443,22.0,6000.0
80.0,59.0,16.453333333333333,28.0,5600.0
97.0,37.0,15.556666666666668,28.0,5600.0
189.0,27.0,11.118055555555555,21.0,6000.0
164.0,23.0,15.240555555555556,26.0,6000.0
128.0,36.0,8.47,21.0,10000.0
55.0,47.0,13.7725,28.0,5600.0
103.0,77.0,14.579166666666667,12.0,4000.0
141.0,49.0,11.745,19.0,10000.0
140.0,47.0,13.59027777777778,22.0,6000.0
63.0,32.0,15.953611111111112,8.0,11000.0
37.0,34.0,20.404444444444444,22.0,6000.0
82.0,41.0,16.02638888888889,10.0,11000.0
221.0,50.0,17.825,22.0,3200.0
55.0,61.0,19.166944444444443,26.0,9000.0
109.0,46.0,17.761666666666667,19.0,3200.0
83.0,45.0,25.780277777777776,25.0,3200.0
143.0,44.0,14.616111111111111,27.0,10000.0
103.0,53.0,14.16388888888889,17.0,3200.0
197.0,46.0,14.2875,18.0,3200.0
66.0,36.0,17.5575,15.0,11000.0
154.0,41.0,9.95,24.0,10000.0
87.0,50.0,16.682777777777776,11.0,4000.0
164.0,40.0,7.574166666666667,26.0,6000.0
83.0,69.0,18.4875,28.0,5600.0
160.0,23.0,13.8825,21.0,6000.0
49.0,44.0,14.146666666666668,10.0,11000.0
89.0,42.0,12.084166666666668,23.0,6000.0
221.0,39.0,17.2175,22.0,3200.0
170.0,35.0,13.911944444444444,26.0,10000.0
197.0,30.0,15.77111111111111,18.0,3200.0
126.0,60.0,14.711388888888887,15.0,3200.0
140.0,35.0,11.458333333333334,19.0,10000.0
170.0,34.0,16.189722222222223,26.0,10000.0
221.0,35.0,23.124166666666667,22.0,3200.0
34.0,64.0,16.884166666666665,22.0,6000.0
121.0,46.0,13.40638888888889,18.0,10000.0
109.0,81.0,13.426388888888887,17.0,4000.0
38.0,27.0,13.639166666666666,18.0,6000.0
84.0,40.0,13.766388888888889,10.0,4000.0
140.0,30.0,12.975277777777778,19.0,10000.0
68.0,30.0,13.7825,22.0,9000.0
221.0,41.0,13.523055555555556,22.0,3200.0
42.0,43.0,12.448055555555555,20.0,6000.0
201.0,39.0,13.07611111111111,23.0,10000.0
221.0,36.0,12.165277777777778,22.0,3200.0
108.0,34.0,13.001666666666669,22.0,6000.0
159.0,34.0,16.559444444444445,22.0,3200.0
91.0,35.0,18.46527777777778,28.0,5600.0
108.0,36.0,13.007222222222222,22.0,6000.0
67.0,66.0,13.079166666666667,17.0,9000.0
89.0,33.0,10.423055555555557,23.0,6000.0
156.0,49.0,15.566666666666666,23.0,6000.0
199.0,48.0,14.677777777777775,24.0,3200.0
160.0,37.0,10.686111111111112,21.0,6000.0
160.0,43.0,13.1925,21.0,6000.0
50.0,29.0,23.073055555555555,18.0,11000.0
109.0,32.0,16.755555555555556,19.0,3200.0
42.0,40.0,18.976944444444445,20.0,6000.0
189.0,37.0,12.400277777777776,21.0,6000.0
164.0,39.0,7.424444444444444,26.0,6000.0
10.0,52.0,17.70861111111111,12.0,6000.0
109.0,48.0,11.545833333333333,11.0,4000.0
128.0,38.0,15.801666666666666,21.0,10000.0
24.0,47.0,20.113055555555555,17.0,6000.0
79.0,35.0,17.613888888888887,9.0,11000.0
172.0,58.0,18.037777777777777,22.0,10000.0
156.0,44.0,9.0125,23.0,6000.0
189.0,40.0,11.5175,21.0,6000.0
156.0,45.0,12.033888888888889,23.0,6000.0
92.0,41.0,14.214166666666667,15.0,4000.0
164.0,39.0,10.676666666666666,26.0,6000.0
109.0,35.0,10.430833333333334,11.0,4000.0
166.0,36.0,13.389166666666666,24.0,10000.0
82.0,31.0,15.6275,10.0,11000.0
197.0,38.0,19.834444444444443,18.0,3200.0
193.0,48.0,17.579722222222223,23.0,3200.0
156.0,42.0,9.680277777777778,23.0,6000.0
24.0,40.0,20.135277777777777,17.0,6000.0
97.0,33.0,12.739166666666666,28.0,5600.0
221.0,47.0,17.453611111111112,22.0,3200.0
197.0,33.0,13.845555555555556,18.0,3200.0
35.0,31.0,16.994722222222222,13.0,6000.0
79.0,49.0,23.89472222222222,9.0,11000.0
63.0,58.0,13.846666666666666,8.0,11000.0
80.0,46.0,14.779166666666669,28.0,5600.0
83.0,39.0,12.71111111111111,28.0,5600.0
75.0,62.0,28.78388888888889,17.0,6000.0
61.0,46.0,16.255555555555556,21.0,9000.0
96.0,56.0,12.885555555555555,12.0,4000.0
99.0,61.0,11.260555555555555,18.0,4000.0
199.0,47.0,17.34027777777778,24.0,3200.0
156.0,29.0,12.696666666666667,23.0,6000.0
123.0,26.0,9.97222222222222,26.0,3200.0
80.0,47.0,17.915555555555557,28.0,5600.0
84.0,55.0,11.481944444444444,10.0,4000.0
160.0,54.0,11.527222222222225,21.0,6000.0
52.0,53.0,13.774444444444445,13.0,6000.0
193.0,33.0,19.44972222222222,23.0,3200.0
81.0,52.0,12.422222222222222,28.0,5600.0
172.0,44.0,12.776666666666667,22.0,10000.0
170.0,51.0,13.95472222222222,26.0,10000.0
146.0,65.0,18.699166666666667,21.0,6000.0
76.0,29.0,15.320833333333333,9.0,11000.0
100.0,69.0,13.295555555555556,15.0,4000.0
123.0,53.0,16.12472222222222,26.0,3200.0
221.0,34.0,16.734166666666667,22.0,3200.0
159.0,39.0,13.703888888888889,22.0,3200.0
80.0,54.0,13.906944444444443,28.0,5600.0
35.0,45.0,18.549722222222226,13.0,6000.0
66.0,63.0,15.279722222222222,15.0,11000.0
170.0,48.0,13.331944444444444,26.0,10000.0
17.0,64.0,14.565833333333334,18.0,9000.0
67.0,35.0,12.015277777777778,17.0,9000.0
126.0,52.0,17.24388888888889,15.0,3200.0
10.0,29.0,11.615833333333333,12.0,6000.0
159.0,54.0,14.502777777777778,22.0,3200.0
96.0,47.0,14.739444444444445,12.0,4000.0
193.0,53.0,22.32777777777778,23.0,3200.0
81.0,52.0,17.523611111111112,28.0,5600.0
81.0,35.0,17.78527777777778,28.0,5600.0
201.0,57.0,16.133055555555554,23.0,10000.0
140.0,53.0,12.404166666666669,19.0,10000.0
71.0,46.0,17.93138888888889,12.0,11000.0
68.0,44.0,15.964444444444444,22.0,9000.0
60.0,40.0,12.406666666666666,27.0,5600.0
63.0,57.0,17.078333333333333,8.0,11000.0
151.0,39.0,11.676666666666666,23.0,6000.0
143.0,38.0,14.698611111111113,27.0,10000.0
77.0,52.0,17.280833333333334,29.0,5600.0
108.0,38.0,12.271944444444443,22.0,6000.0
66.0,48.0,12.814166666666669,6.0,11000.0
78.0,51.0,17.1575,19.0,4000.0
156.0,59.0,13.545833333333333,23.0,6000.0
50.0,53.0,20.740277777777777,18.0,11000.0
151.0,34.0,16.780555555555555,23.0,6000.0
100.0,62.0,10.744722222222222,4.0,4000.0
49.0,39.0,15.924166666666666,10.0,11000.0
75.0,40.0,19.270555555555557,17.0,6000.0
160.0,53.0,18.076944444444443,21.0,6000.0
221.0,50.0,18.540277777777774,22.0,3200.0
99.0,33.0,13.19,18.0,4000.0
77.0,39.0,13.036111111111111,29.0,5600.0
78.0,38.0,12.856111111111112,19.0,4000.0
193.0,45.0,23.035,23.0,3200.0
